paraula,dificultat
anòfel,3
anoienc,3
anoll,3
anòmal,3
anòmalament,3
anomalia,2
anomalia,2
anomenada,2
anomenar,2
anonàcia,3
anònimament,3
anonimat,2
anoplur,3
anorac,3
anorèxia,3
anorèxia,3
anorgàsmia,3
anormal,2
anormalitat,3
anorrear,3
anorreament,3
anostrar,3
anotació,2
anotar,2
anou,3
anouer,3
anouera,3
anquilosar,3
anquilosi,3
ansa,3
anseriforme,3
tenir,1
ansiejar,3
ansietat,2
ansiolític,3
ansiós,3
ansiosament,3
ant,2
antagònic,3
antagonisme,3
antagonista,3
antany,3
antàrtic,3
antecambra,3
posar,1
antecedir,3
antecedent,3
antecessor,2
antediluvià,3
antelació,2
antena,2
antena,2
antenat,3
antepenúltim,3
anteposar,3
anteposició,3
antera,3
anterior,1
anterioritat,2
amb,1
anteriorment,2
anterozoide,3
antesala,3
fer,1
antiadherent,3
antiàlgic,3
antiavalots,2
antibacterià,3
antibales,3
antibiòtic,2
antic,1
a,1
anticicló,3
anticiclònic,3
anticipació,2
anticipadament,3
anticipar,2
anticlerical,3
anticlericalisme,3
anticoncepció,3
anticòs,3
antidisturbis,2
antídot,2
antifaç,3
antífona,3
antifúngic,3
antigalla,3
antigament,2
antigàs,3
antigen,3
antigènic,3
antigor,3
antiguitat,2
antiheroi,3
antilliscant,3
antílop,3
antilopí,3
antimicrobià,3
antimoni,3
antinòmia,3
antinòmic,3
antipapa,3
antipatia,3
antipàtic,3
antiquari,3
antiquat,3
antireglamentari,3
antireumàtic,3
antisemita,3
antisemític,3
antisemitisme,2
antisèpsia,3
antisocial,3
antitancs,3
antítesi,3
antitètic,3
antòfit,3
antologia,2
antològic,3
antonímia,3
antonomàsia,3
per,1
per,1
antonomàstic,3
antosta,3
antozou,3
antracita,3
àntrax,3
antre,3
antròpic,3
antropòfag,3
antropofàgia,3
antropofòbia,3
antropòleg,2
antropologia,2
antropològic,3
antropometria,3
antropomètric,3
antropomòrfic,3
antropomorfisme,3
antropònim,3
antroponímia,3
antroponímic,3
antull,3
antuvi,3
anual,2
anualitat,3
anualment,2
anuari,2
anuència,3
anul·lar,2
anul·lació,2
anul·lador,3
anul·lament,3
anul·latiu,3
anunci,2
anunciació,3
anunciar,2
anunciador,3
anunciant,2
anunciata,3
anuresi,3
anúria,3
anus,3
anvers,2
anxiolític,3
anxova,3
anxovat,3
any,1
any,1
any,1
any,1
any,1
any,1
any,1
any,1
anys,1
donar,1
entre,1
molts,1
per,1
anyada,3
anyal,3
anyell,2
ésser,2
anyella,3
anyellar,3
anyenc,3
anyil,3
anyívol,3
aombrar,3
aorta,3
aòrtic,3
apa,2
apadrinar,3
apadrinament,3
apagada,2
apagador,3
apagallums,3
apagar,2
apagament,3
apagat,2
apaïsat,3
apaivagar,2
apaivagador,3
apaivagament,3
apallissar,2
apamar,3
tenir,1
apanyar,3
aparador,2
aparadorisme,3
aparadorista,3
aparat,3
aparat,3
aparat,3
aparatós,3
aparaular,3
aparcament,2
aparcar,2
aparedar,3
aparèixer,2
aparell,2
aparellador,3
aparellar,3
aparellament,3
aparença,2
en,1
aparençar,3
aparent,2
aparentar,2
aparentment,2
aparer,3
apariar,3
apariament,3
apariat,3
aparició,2
aparionar,3
aparracar,3
apart,2
apartador,3
apartament,2
apartar,2
apartat,2
apartheid,2
apassionar,3
apassionament,3
apassionant,2
apassionat,2
apassionadament,3
àpat,2
apatia,2
apàtic,3
apàtrida,3
apatxe,3
apedaçar,3
apedaçat,3
apedregar,3
apedrec,3
apedregador,3
apegalós,3
apegar,3
apeixar,3
apelfat,3
apel·lable,3
inapel·lable,3
apel·lació,2
apel·lar,2
apel·lant,3
apel·latiu,3
apendicectomia,3
apendicitis,3
apèndix,2
apèndix,2
apendicular,3
apercebre,3
apergaminar,3
apergaminat,3
apersonat,3
apertura,2
aperturisme,3
aperturista,3
apesarar,3
apètal,3
apetència,3
apetit,3
apetitós,3
apetxinat,3
àpex,3
api,2
apiadar,3
apiari,3
apical,3
apícola,3
apicultor,3
apicultura,3
apilar,3
apilament,3
apilonar,3
apilotar,3
apinyar,3
apitrar,3
apitxar,3
aplacar,3
aplacat,3
aplanament,3
aplanar,3
aplanar,3
aplanador,3
replanar,3
aplanat,3
aplatat,3
aplaudir,2
aplaudiment,2
aplec,2
aplegar,2
aplegament,3
apletar,3
aplic,3
aplicació,2
aplicar,2
aplicabilitat,3
aplicable,2
aplicador,3
inaplicable,3
aplicat,2
aplom,3
aplomar,3
apnea,3
apneic,3
apocalipsi,2
apocalíptic,3
apocament,3
apocar,3
apocinàcia,3
apocopar,3
apòcope,3
apòcrif,3
àpode,3
apoderar,2
apoderament,2
apoderat,2
apodíctic,3
apòfisi,3
apòfisi,3
apòfisi,3
apogeu,3
apòleg,3
apolític,3
apoliticisme,3
apol·lini,3
apologètic,3
apologètica,3
apologia,2
apologista,3
apomellar,3
aponentar,3
apoplèctic,3
apoplexia,3
aporia,3
aporrinar,3
aporrinament,3
aportació,2
aportar,2
aportament,3
aposentar,3
aposentament,3
aposició,3
apositiu,3
apòsit,3
aposta,2
apostar,2
apostasia,3
apòstata,2
apostatar,3
apòstol,2
apostolat,3
apostòlic,3
apòstrof,3
apostrofar,3
apostrofació,3
apòstrofe,3
apotecari,3
apotecaria,3
apotegma,3
apotema,3
apoteosi,3
apoteòsic,3
apreciable,3
apreciar,2
apreciació,2
apregonar,3
aprehendre,3
aprehensible,3
aprehensió,3
aprendre,1
aprendre,1
aprenent,2
aprenentatge,2
aprensió,3
aprensiu,3
apressadament,3
apressar,3
apressament,3
apressant,3
apressat,3
aprest,3
aprestador,3
aprestar,3
apreuar,3
aprimar,3
aprimament,3
aprofitar,2
aprofitable,3
aprofitador,3
aprofitament,2
desaprofitament,3
desaprofitar,2
aprofitat,2
aprofundir,2
aprofundiment,3
apromptar,3
apropar,2
apropament,2
apropiar,2
apropiació,2
apropiat,2
apropiadament,3
aprovar,2
aprovació,2
aprovat,2
aprovatori,3
aprovisionar,3
aprovisionament,3
aproximació,2
aproximadament,2
aproximant,3
aproximar,2
aproximat,2
aproximatiu,3
aproximativament,3
apte,2
inapte,3
apterigot,3
aptesa,3
aptitud,3
apugonar,3
apujar,2
apunt,2
apuntació,3
apuntalar,3
apuntalament,3
apuntar,2
apuntament,3
apunyalar,2
apunyegar,3
aquarel·la,3
aquarel·lista,3
aquàrium,3
aquarterar,3
aquarterament,3
aquàtic,2
aqüeducte,3
aqueix,2
aquelarre,2
aquell,1
aqueni,3
aquest,1
aquí,1
aqüícola,3
aqüicultor,3
aqüicultura,3
aquiescència,3
aquiescent,3
aquietar,3
aquietament,3
aquifoliàcia,3
aquilí,3
aquiló,3
aquissar,3
aquós,3
aquositat,3
ara,1
ara,1
ara,1
i,1
aràbic,3
arabisme,3
arabista,3
arabitzar,3
arabització,3
arabitzant,3
aràcia,3
aràcnid,3
aracnoide,3
arada,3
araliàcia,3
aram,2
aranger,3
aranger,3
arangí,3
arangí,3
aranja,3
aranja,3
aranya,2
aranyó,3
aranyoner,3
aranzel,3
aranzelari,3
arbequí,3
arbequina,3
arbitrar,3
arbitrador,3
arbitrari,3
arbitràriament,2
arbitrarietat,3
arbitratge,2
àrbitre,2
arbitral,2
arbitri,3
arboç,2
arboça,3
arboçar,3
arbocer,3
arborada,3
arboradura,3
arborar,3
arborament,3
arborescència,3
arborescent,3
arbori,3
arborícola,3
arboricultor,3
arboricultura,3
arboriforme,3
arbrar,3
arbrat,3
arbratge,3
arbre,2
a,1
arbre,2
arbre,2
arbre,2
arbre,2
arbre,2
arbre,2
arbreda,3
arbreforc,3
arbrissó,3
arbust,3
arbustiu,3
arç,3
arç,3
arç,3
arç,3
arc,2
arc,2
arc,2
arc,2
arc,2
arca,2
arcabús,3
arcada,3
arcàdia,3
arcaic,3
arcaisme,3
arcaïtzant,3
arcàngel,3
arcangèlic,3
arcar,3
arcbotant,3
ardat,3
ardeid,3
ardent,2
ardència,3
ardentment,3
ardentor,3
ardidesa,3
ardiment,3
ardor,3
ardorós,3
ardu,3
àrduament,3
arduïtat,3
arduós,3
àrea,2
àrea,2
arecàcia,3
aregar,3
arena,2
arenal,2
areng,3
arenga,3
arengada,3
arengar,3
arenícola,3
arenós,3
areny,2
arèola,3
areolar,3
areòmetre,3
areometria,3
aresta,2
aret,3
argamassa,3
argelac,3
argelaga,3
argelagar,3
argent,2
argentar,3
argentat,3
argenter,3
argentera,3
argenteria,3
argentí,2
argentífer,3
argila,2
argilenc,3
argilós,3
argó,3
argolla,3
argonauta,3
argot,2
argòtic,3
argúcia,3
argue,3
àrguens,3
argüir,3
argument,2
argumental,2
argumentar,2
argumentació,2
argumentari,3
ària,2
aridesa,3
ariditat,3
àries,2
ariet,3
aristocràcia,2
aristòcrata,2
aristocràtic,3
aristotèlic,3
aristotelisme,3
aritmètica,2
aritmèticament,3
arjau,3
arlequí,3
arlequinat,3
arlot,3
arma,2
arma,2
arma,2
arma,2
arma,2
arma,2
arma,2
en,1
fer,1
sobre,1
armada,2
armadia,3
armadillo,3
armador,3
armadura,2
armament,2
armamentisme,3
armamentista,3
armanyac,3
armar,2
armar,2
rearmament,3
rearmar,3
armari,2
armari,2
armari,2
armari,2
arment,3
armer,3
armeria,3
armilla,2
armilla,2
armilla,2
armistici,3
arna,3
arnar,3
arner,3
arnès,3
àrnica,3
aroma,2
aromàtic,3
aromatitzar,3
aromatitzant,3
aromer,3
arpa,2
arpa,2
arpada,3
arpar,3
arpegi,3
arpella,3
arpellejar,3
arpillera,3
arpiots,3
arpista,3
arpó,3
arponar,3
arqueà,3
arquebisbat,2
arquebisbe,2
arquebisbal,3
arqueig,3
arquejar,3
arquejat,3
arqueòleg,2
arqueologia,2
arqueològic,2
arquer,2
arquet,3
fer,1
arquetip,3
arquetípic,3
arquetipus,3
arquilla,3
arquimesa,3
arquitecte,2
arquitecte,2
arquitectònicament,3
arquitectura,2
arquitectònic,2
arquitrau,3
arquivolta,3
arrabassar,2
arrabassador,3
arrabassament,3
arracada,3
arraconar,3
arraconament,3
arraïmar,3
arraïmat,3
arramassar,3
arrambador,3
arrambar,3
arrambatge,3
arramblar,3
arran,2
arranar,3
arrancar,2
arranjar,2
arranjador,3
arranjament,2
arrap,3
arrapadís,3
arrapar,3
arrapament,3
arrapinyar,3
arrasar,2
arrasament,3
arraulir,3
arrauxament,3
arrauxat,3
arravatadament,3
arravatament,3
arravatar,3
arrebossar,3
arrebossat,2
arrecerar,3
arrecerament,3
arredonir,3
arredonit,3
arreglar,2
arreglar,2
arregussar,3
arrel,2
arrel,2
arrel,2
posar,1
arrelam,3
arrelar,2
arrelament,2
arremangar,3
arremetre,3
arremesa,3
arremolinar,3
arrencada,2
arrencament,3
arrencar,2
arrencar,2
arrencat,2
arrendament,3
arrendar,3
arrendador,3
arrendatari,3
arrenglar,3
arrenglerar,3
arrenglerament,3
arrepapar,3
arreplec,3
arreplegar,2
arreplega,3
arreplegat,3
arrere,2
arres,3
arrest,2
arrest,2
arrestar,2
arreveixinar,3
arri,2
arriar,3
arriar,3
arribada,2
donar,1
arribar,1
arribar,1
arribar,1
arribar,1
arribar,1
arribar,1
arribar,1
arribar,1
arribar,1
arribisme,3
arribista,3
arrimar,3
arriscar,2
arriscament,3
arriscat,2
arrissar,3
arrissada,3
arrítmia,3
arrítmic,3
arrizotònic,3
arrodonir,3
arrodoniment,3
arrodonit,3
arroentar,3
arrogància,2
arrogant,2
arrogantment,3
arrogar,3
arromangar,3
arromangada,3
arronsar,3
arronsar,3
arronsament,3
arronyonat,3
arrop,3
arròs,2
arròs,2
arrosser,3
arrosar,3
arrossada,3
arrossaire,3
arrossar,3
arrossegall,3
arrossegament,2
arrossegar,2
arrossegar,2
arrossegar,2
arrossegar,2
arrossegador,3
arrossinat,3
arrova,3
arrufar,3
arrufar,3
arrufament,3
arruga,3
arrugar,3
arrugament,3
arruïnar,2
arruixador,3
arruixar,3
arrupir,3
arrupiment,3
arsenal,2
arsènic,3
art,1
arts,2
arts,2
arts,2
arts,2
arts,2
arts,2
belles,2
no,1
per,1
sense,1
artefacte,2
artell,3
arter,3
arteria,3
artèria,2
arterial,2
arterioesclerosi,3
arterioescleròtic,3
arteriola,3
arteriolar,3
arteriotomia,3
arterós,3
arterosament,3
artesanal,2
artesanat,3
artesania,2
artet,3
àrtic,2
article,1
article,1
article,1
articulació,2
articular,2
articulatori,3
articulador,3
articulista,2
artífex,3
artifici,2
artificial,2
artificialitat,3
artificialment,3
artificier,3
artificiós,3
artificiosament,3
artificiositat,3
artiga,3
artigaire,3
artigar,3
artiller,3
artilleria,2
artiodàctil,3
artista,2
artístic,2
artísticament,3
artràlgia,3
artrectomia,3
artrític,3
artritis,3
artritisme,3
artròpode,3
artrosi,3
arxidiòcesi,3
arxiduc,2
arxiducal,3
arxiducat,3
arxiduquessa,3
arxifonema,3
arxifonemàtic,3
arxipèlag,2
arxiu,2
arxivador,3
arxivar,3
arxivament,3
arxiver,3
arxivista,3
arxivística,2
arxivístic,3
asc,3
ascàride,3
ascendència,2
ascendir,2
ascens,2
ascensió,2
ascensional,3
ascensor,2
ascensorista,3
ascesi,3
asceta,3
ascètic,3
ascetisme,3
ascla,3
asclar,3
ascomicet,3
ase,2
ase,2
asèpsia,3
asèptic,3
asexual,3
asexuat,3
asfalt,2
asfaltar,3
asfaltatge,3
asfàltic,3
asfíxia,2
asfixiar,3
asfixiant,2
asiàtic,2
asil,2
asilar,3
asil·làbic,3
asimptomàtic,3
asíndeton,3
asma,2
asmàtic,3
asocial,3
aspa,3
aspat,3
aspecte,2
aspectual,3
asperges,3
aspergir,3
aspermatisme,3
aspèrmia,3
aspersió,3
aspersor,3
àspid,3
aspiració,2
aspiradora,3
aspirar,2
aspirador,3
aspirant,2
aspirina,3
asprar,3
asprament,3
aspredat,3
aspror,3
asprejar,3
aspresa,3
aspriu,3
asprivesa,3
asprós,3
asprositat,3
assabentar,2
assaborir,2
assaboriment,3
assaciar,3
assadollar,3
assagista,3
assagística,3
assaig,2
assaig,2
assagístic,3
assaïnar,3
assajar,2
assalariar,3
assalariat,3
assalt,2
assaltador,3
assaltar,2
assaltant,2
assaonador,3
assaonar,3
assaonament,3
assassí,2
assassinar,2
assassinat,1
assecadora,3
assecar,2
assecador,3
assecament,3
assecant,3
assecatge,3
assedegar,3
assedegat,3
assegurança,2
assegurar,2
assegurable,3
assegurador,3
assegurat,2
assemblar,2
assemblea,2
assembleari,3
assembleista,3
assentada,3
assentament,2
assentar,2
el,1
assentir,3
assentiment,3
assenyalar,2
assenyalat,2
assenyat,3
desassenyat,3
assequible,2
inassequible,3
asserció,3
asserenar,3
asserenament,3
asserir,3
assertiu,3
asservir,3
asserviment,3
assessorar,2
assessor,2
assessorament,2
assessoria,2
assestar,3
assetjar,2
assetjador,3
assetjament,2
assetjant,3
asseure,2
asseverar,3
asseveració,3
asseveratiu,3
assidu,3
assíduament,3
assiduïtat,3
assignació,2
assignar,2
assignable,3
assignatura,2
assimilador,3
assimilar,2
assimilable,3
assimilació,2
inassimilable,3
assimilatiu,3
assistència,2
assistencial,3
inassistència,3
assistent,2
assistir,2
assistent,2
assistit,2
associació,1
associar,2
associat,2
associatiu,2
assolar,3
assolador,3
assolament,3
assolellada,3
assolellar,3
assolellat,2
assolidor,3
assolir,2
assolible,3
assoliment,2
inassolible,3
assonància,3
assonant,3
assortiment,3
assortir,3
assortidor,3
assortit,3
assossec,3
desassossec,3
assossegar,3
assossegament,3
assossegat,3
assot,3
assotar,3
assuaujar,3
assuavir,3
assumir,2
assumible,3
assumpció,2
assumpte,2
assut,2
assutzena,3
ast,2
asta,2
àstat,3
asteca,3
astènia,3
astènic,3
astenosfera,3
asteràcia,3
asterisc,3
asteroide,2
astigmàtic,3
astigmatisme,3
astor,3
astorar,3
astorador,3
astorament,3
astoret,3
astracan,3
astracanada,3
astràgal,3
astre,3
astral,3
astringent,3
astringència,3
astrofísica,3
astrofísic,3
astrolabi,3
astròleg,3
astrologia,3
astrològic,3
astronau,3
astronauta,2
astronàutica,3
astronàutic,3
astrònom,2
astronomia,2
astronòmic,2
astronòmicament,3
astruc,3
astrugància,3
astúcia,3
astuciós,3
asturlleonès,3
astut,2
astutament,3
atabalar,3
atabalador,3
atabalament,3
atac,1
atac,1
atac,1
atacar,2
atacable,3
atacant,2
inatacable,3
ataconador,3
ataconar,3
atalaiar,3
atallar,3
atalussar,3
atansar,3
atansament,3
atapeïment,3
atapeir,3
atapeït,3
atarantar,3
ataràxia,3
atardar,3
ataronjat,3
ataüllar,3
atàvic,3
atavisme,3
ateisme,3
ateístic,3
atemorir,3
atemptar,2
atemptatori,3
atemptat,2
a,1
en,1
inatenció,3
atendre,2
ateneista,3
atenès,3
ateneu,2
atenir,3
atent,2
atentament,2
desatent,3
atenuar,3
atenuació,3
atenuant,3
atènyer,3
atermenar,3
aterrar,2
aterrament,3
aterratge,2
aterrir,3
aterridor,3
aterrossar,3
atestar,3
atestat,3
ateu,2
atiador,3
atiar,2
atiament,3
àtic,2
atipar,3
atiplat,3
atlant,3
atlàntic,2
atles,2
atleta,2
atlètic,2
atletisme,2
atmosfera,2
atmosfèric,3
atol,3
àtom,2
atòmic,2
atomisme,3
atomístic,3
atomista,3
atomitzador,3
atomitzar,3
atomització,3
àton,3
atonia,3
atònic,3
atònit,3
atonyinar,3
atordir,3
atordidor,3
atordiment,3
atorgar,2
atorgament,2
atorrollament,3
atorrollar,3
atorrollador,3
atot,3
haver,1
atrabiliari,3
atracada,3
atracar,3
atracament,2
atracció,2
atractívol,3
atrafegar,3
atrafegament,3
atrafegat,3
atrapar,2
atresorar,3
atreure,2
atraient,2
atreviment,2
atrevir,2
atrevit,2
atri,3
atribolament,3
atribolar,3
atribolat,3
atribució,2
atribuir,2
atribuïble,3
atribut,3
atributiu,3
atrició,3
atrinxerar,3
atrinxerament,3
atroç,2
atrocitat,3
atròfia,3
atrofiar,3
atròfic,3
atrompetat,3
atropellar,3
atropellament,2
atrotinat,3
attrezzista,3
attrezzo,3
atuell,3
atuir,3
atuïdor,3
atuïment,3
atupar,3
atupada,3
atur,2
aturador,3
aturall,3
aturar,2
aturar,2
aturada,2
aturat,2
aturonat,3
atxa,3
atxa,3
endavant,1
atxera,3
atzabeja,3
atzagaiada,3
atzar,2
a,1
per,1
atzarós,3
atzavara,3
atzembla,3
atzerola,3
atzeroler,3
atziac,3
atzucac,2
atzur,3
atzurat,3
aviari,3
auca,2
audaç,2
audaçment,3
audàcia,2
audaciós,3
audible,3
audibilitat,3
inaudible,3
audició,2
audiència,2
audiència,2
audímetre,3
àudio,2
audiòfon,3
audiòmetre,3
audiometria,3
auditiu,3
auditor,3
auditori,2
auditoria,2
aufrany,3
auge,2
augment,2
augmentació,3
augmentar,2
àugur,3
augurar,3
auguri,3
augural,3
august,2
augustinià,3
augustinisme,3
aula,2
aula,2
aula,2
aulari,3
auleda,3
aulet,3
àulic,3
aura,2
aurèola,3
aureolar,3
auri,3
aurícula,3
auriculat,3
aurífer,3
auró,3
aurora,2
aurora,2
aurora,2
aurora,2
auroral,3
auscultar,3
auscultació,3
auspici,3
auster,2
austerament,3
austeritat,2
austral,3
australià,2
australopitec,3
austríac,2
austriacista,2
autarquia,3
autàrquic,3
aute,3
autèntic,2
autènticament,3
autenticitat,2
autenticar,3
autenticació,3
autisme,2
autístic,3
autista,3
auto,2
autos,3
autoadhesiu,3
autoaprenentatge,3
autobiografia,2
autobiogràfic,2
autobomba,3
autobús,2
autocar,2
autocaravana,3
autoclau,3
autocompadir,3
autoconsciència,3
autocràcia,3
autocràtic,3
autòcrata,3
autocrítica,2
autòcton,3
autodefensa,2
autodestruir,3
autodeterminació,2
autodidacte,3
autodidàctic,3
autòdrom,3
autoedició,3
autoescola,3
autoestima,2
autoestop,3
autoestopista,3
autofinançar,3
autogestió,2
autogestionari,3
autogestionar,3
autogovern,2
autòmat,3
automàtic,2
automàticament,2
automatisme,3
automatitzar,3
automatització,2
automedicar,3
automedicació,3
automobilisme,3
automobilista,3
automobilístic,3
automoció,2
autònim,3
autònom,2
autonomia,2
autonòmic,2
autonomisme,3
autonomista,2
autoòmnibus,3
autopista,2
autopropulsat,3
autopropulsió,3
autòpsia,3
autor,1
autoretrat,3
autoria,2
autoritari,2
autoritàriament,3
autoritarisme,2
autoritat,2
autorització,2
autoritzar,2
autoservei,3
autosuficient,3
autosuficiència,3
autosuggestió,3
autòtrof,3
autumne,3
autumnal,3
auxili,2
primers,1
aval,2
avalar,3
avalador,3
més,1
per,1
avalot,3
avalotar,3
avalotador,3
avaluar,2
avaluable,3
avaluació,2
avançada,2
a,1
avançament,2
avançar,2
per,1
avanç,2
avançat,2
en,1
i,1
avantatge,2
avantatjar,3
avantatjós,3
avantatjosament,3
avantbraç,3
avantcambra,3
avantcàrrega,3
avantguarda,2
avantguardisme,3
avantguardista,2
avantllotja,3
avantpassat,2
avantport,3
avantposar,3
avantprojecte,2
avantsala,3
avar,3
avarament,3
avarar,3
avarada,3
avarament,3
avarca,3
avaria,2
avariar,3
avarícia,2
avariciós,3
avariciosament,3
avatar,2
avellana,2
avellanar,3
avellanat,3
